SITECODE,LCODE,SDATE,SECTION,FIELDNAME,VALUE
T03,1,15-Jul-98,8,XX,0
T03,1,15-Jul-98,9,XX,0
T03,1,15-Jul-98,10,XX,0
T03,1,28-Jul-98,1,XX,0
T03,1,28-Jul-98,2,XX,0
T03,1,28-Jul-98,3,XX,0
T03,1,28-Jul-98,4,XX,0
T03,1,28-Jul-98,5,XX,0
T03,1,28-Jul-98,6,XX,0
T03,1,28-Jul-98,7,XX,0
T03,1,28-Jul-98,8,XX,0
T03,1,28-Jul-98,9,XX,0
T03,1,28-Jul-98,10,XX,0
T03,1,04-Aug-98,1,XX,0
T03,1,04-Aug-98,2,XX,0
T03,1,04-Aug-98,3,XX,0
T03,1,04-Aug-98,4,2,1
T03,1,04-Aug-98,4,99,5
T03,1,04-Aug-98,5,XX,0
T03,1,04-Aug-98,6,99,1
T03,1,04-Aug-98,7,99,3
T03,1,04-Aug-98,8,98,1
T03,1,04-Aug-98,8,99,1
T03,1,04-Aug-98,9,99,1
T03,1,04-Aug-98,10,99,2
T03,1,08-Aug-98,1,2,1
T03,1,08-Aug-98,1,99,1
T03,1,08-Aug-98,2,XX,0
T03,1,08-Aug-98,3,XX,0
T03,1,08-Aug-98,4,99,3
T03,1,08-Aug-98,5,XX,0
T03,1,08-Aug-98,6,2,1
T03,1,08-Aug-98,7,XX,0
T03,1,08-Aug-98,8,99,2
T03,1,08-Aug-98,9,XX,0
T03,1,08-Aug-98,10,99,2
T03,1,12-Aug-98,1,2,1
T03,1,12-Aug-98,1,93,1
T03,1,12-Aug-98,1,99,1
T03,1,12-Aug-98,2,XX,0
T03,1,12-Aug-98,3,99,2
T03,1,12-Aug-98,4,XX,0
T03,1,12-Aug-98,5,XX,0
T03,1,12-Aug-98,6,XX,0
T03,1,12-Aug-98,7,2,1
T03,1,12-Aug-98,7,93,1
T03,1,12-Aug-98,7,99,3
T03,1,12-Aug-98,8,2,1
T03,1,12-Aug-98,9,99,1
T03,1,12-Aug-98,10,XX,0
T03,1,21-Aug-98,1,93,2
T03,1,21-Aug-98,2,XX,0
T03,1,21-Aug-98,3,XX,0
T03,1,21-Aug-98,4,99,2
T03,1,21-Aug-98,5,98,2
T03,1,21-Aug-98,5,99,1
T03,1,21-Aug-98,6,XX,0
T03,1,21-Aug-98,7,93,1
T03,1,21-Aug-98,8,XX,0
T03,1,21-Aug-98,9,XX,0
T03,1,21-Aug-98,10,XX,0
T03,1,26-Aug-98,1,93,1
T03,1,26-Aug-98,1,99,2
T03,1,26-Aug-98,2,XX,0
T03,1,26-Aug-98,3,XX,0
T03,1,26-Aug-98,4,XX,0
T03,1,26-Aug-98,5,XX,0
T03,1,26-Aug-98,6,99,2
T03,1,26-Aug-98,7,XX,0
T03,1,26-Aug-98,8,XX,0
T03,1,26-Aug-98,9,XX,0
T03,1,26-Aug-98,10,XX,0
T03,1,03-Sep-98,1,99,2
T03,1,03-Sep-98,2,XX,0
T03,1,03-Sep-98,3,XX,0
T03,1,03-Sep-98,4,XX,0
T03,1,03-Sep-98,5,XX,0
T03,1,03-Sep-98,6,XX,0
T03,1,03-Sep-98,7,XX,0
T03,1,03-Sep-98,8,XX,0
T03,1,03-Sep-98,9,93,2
T03,1,03-Sep-98,9,99,1
T03,1,03-Sep-98,10,XX,0
T03,1,23-Sep-98,1,XX,0
T03,1,23-Sep-98,2,XX,0
T03,1,23-Sep-98,3,XX,0
T03,1,23-Sep-98,4,XX,0
T03,1,23-Sep-98,5,XX,0
T03,1,23-Sep-98,6,XX,0
T03,1,23-Sep-98,7,93,1
T03,1,23-Sep-98,8,XX,0
T03,1,23-Sep-98,9,XX,0
T03,1,23-Sep-98,10,XX,0
T03,1,23-Apr-99,1,99,1
T03,1,23-Apr-99,2,99,1
T03,1,23-Apr-99,3,99,1
T03,1,23-Apr-99,4,XX,0
T03,1,23-Apr-99,5,XX,0
T03,1,23-Apr-99,6,XX,0
T03,1,23-Apr-99,7,XX,0
T03,1,23-Apr-99,8,27,1
T03,1,23-Apr-99,8,99,3
T03,1,23-Apr-99,9,99,1
T03,1,23-Apr-99,10,99,2
T03,1,05-May-99,1,XX,0
T03,1,05-May-99,2,XX,0
T03,1,05-May-99,3,XX,0
T03,1,05-May-99,4,99,3
T03,1,05-May-99,5,XX,0
T03,1,05-May-99,6,XX,0
T03,1,05-May-99,7,99,1
T03,1,05-May-99,8,XX,0
T03,1,05-May-99,9,XX,0
T03,1,05-May-99,10,XX,0
T03,1,18-May-99,1,99,1
T03,1,18-May-99,2,XX,0
T03,1,18-May-99,3,99,1
T03,1,18-May-99,4,99,2
T03,1,18-May-99,5,XX,0
T03,1,18-May-99,6,XX,0
T03,1,18-May-99,7,XX,0
T03,1,18-May-99,8,99,3
T03,1,18-May-99,9,XX,0
T03,1,18-May-99,10,XX,0
T03,1,09-Jun-99,1,XX,0
T03,1,09-Jun-99,2,XX,0
T03,1,09-Jun-99,3,XX,0
T03,1,09-Jun-99,4,XX,0
T03,1,09-Jun-99,5,XX,0
T03,1,09-Jun-99,6,XX,0
T03,1,09-Jun-99,7,XX,0
T03,1,09-Jun-99,8,XX,0
T03,1,09-Jun-99,9,XX,0
T03,1,09-Jun-99,10,XX,0
T03,1,16-Jun-99,1,XX,0
T03,1,16-Jun-99,2,XX,0
T03,1,16-Jun-99,3,XX,0
T03,1,16-Jun-99,4,XX,0
T03,1,16-Jun-99,5,XX,0
T03,1,16-Jun-99,6,93,1
T03,1,16-Jun-99,7,XX,0
T03,1,16-Jun-99,8,XX,0
T03,1,16-Jun-99,9,XX,0
T03,1,16-Jun-99,10,XX,0
T03,1,18-Jun-99,1,XX,0
T03,1,18-Jun-99,2,XX,0
T03,1,18-Jun-99,3,93,1
T03,1,18-Jun-99,4,XX,0
T03,1,18-Jun-99,5,XX,0
T03,1,18-Jun-99,6,XX,0
T03,1,18-Jun-99,7,XX,0
T03,1,18-Jun-99,8,XX,0
T03,1,18-Jun-99,9,XX,0
T03,1,18-Jun-99,10,XX,0
T03,1,30-Jun-99,1,XX,0
T03,1,30-Jun-99,2,XX,0
T03,1,30-Jun-99,3,XX,0
T03,1,30-Jun-99,4,XX,0
T03,1,30-Jun-99,5,XX,0
T03,1,30-Jun-99,6,XX,0
T03,1,30-Jun-99,7,XX,0
T03,1,30-Jun-99,8,XX,0
T03,1,30-Jun-99,9,XX,0
T03,1,30-Jun-99,10,XX,0
T03,1,08-Jul-99,1,XX,0
T03,1,08-Jul-99,2,XX,0
T03,1,08-Jul-99,3,93,1
T03,1,08-Jul-99,4,XX,0
T03,1,08-Jul-99,5,75,1
T03,1,08-Jul-99,5,8,3
T03,1,08-Jul-99,5,93,1
T03,1,08-Jul-99,6,75,4
T03,1,08-Jul-99,6,8,11
T03,1,08-Jul-99,6,93,1
T03,1,08-Jul-99,7,8,21
T03,1,08-Jul-99,7,93,1
T03,1,08-Jul-99,8,XX,0
T03,1,08-Jul-99,9,XX,0
T03,1,08-Jul-99,10,XX,0
T03,1,14-Jul-99,1,XX,0
T03,1,14-Jul-99,2,93,1
T03,1,14-Jul-99,3,99,2
T03,1,14-Jul-99,4,100,2
T03,1,14-Jul-99,5,XX,0
T03,1,14-Jul-99,6,XX,0
T03,1,14-Jul-99,7,75,4
T03,1,14-Jul-99,8,XX,0
T03,1,14-Jul-99,9,XX,0
T03,1,14-Jul-99,10,XX,0
T03,1,28-Jul-99,1,XX,0
T03,1,28-Jul-99,2,XX,0
T03,1,28-Jul-99,3,XX,0
T03,1,28-Jul-99,4,XX,0
T03,1,28-Jul-99,5,XX,0
T03,1,28-Jul-99,6,XX,0
T03,1,28-Jul-99,7,XX,0
T03,1,28-Jul-99,8,XX,0
T03,1,28-Jul-99,9,XX,0
T03,1,28-Jul-99,10,XX,0
T03,1,30-Jul-99,1,99,1
T03,1,30-Jul-99,2,99,3
T03,1,30-Jul-99,3,XX,0
T03,1,30-Jul-99,4,99,3
T03,1,30-Jul-99,5,100,1
T03,1,30-Jul-99,5,99,8
T03,1,30-Jul-99,6,98,1
T03,1,30-Jul-99,6,99,3
T03,1,30-Jul-99,7,75,2
T03,1,30-Jul-99,7,99,1
T03,1,30-Jul-99,8,99,2
T03,1,30-Jul-99,9,99,1
T03,1,30-Jul-99,10,XX,0
T03,1,04-Aug-99,1,XX,0
T03,1,04-Aug-99,2,XX,0
T03,1,04-Aug-99,3,XX,0
T03,1,04-Aug-99,4,XX,0
T03,1,04-Aug-99,5,XX,0
T03,1,04-Aug-99,6,XX,0
T03,1,04-Aug-99,7,XX,0
T03,1,04-Aug-99,8,XX,0
T03,1,04-Aug-99,9,XX,0
T03,1,04-Aug-99,10,XX,0
